gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig,gene_type,m6A_ESC_mm,m6A_ESC_mm_num,m6A_ESC_mm_bin
PYGO1,76.1501158709716,0.4973834421979803,0.3314785894765825,1.5004994530215905,0.1334850750848743,0.2404790533423981,non-sig,protein_coding,non-m6A,0,0 m6A
GM26672,62.32118507908211,-0.6065230409094433,0.404245544462353,-1.5003827481045453,0.1335152857669334,0.2405084105467094,non-sig,lncRNA,m6A,1,1 m6A
TRF,27.472877481764463,-0.8187218897062237,0.545872240034955,-1.4998415923363253,0.1336554405723742,0.2407357893760854,non-sig,protein_coding,non-m6A,0,0 m6A
ZDHHC16,170.5285806755016,0.3759382242259175,0.2506936755465979,1.4995919757698064,0.1337201275197847,0.2408176535785923,non-sig,protein_coding,m6A,6,5+ m6A
EU599041,460.3794888647874,0.2061710182126906,0.1374877960007957,1.4995586823684146,0.1337287571770035,0.2408176535785923,non-sig,lncRNA,m6A,6,5+ m6A
SLC41A2,14.260378639261578,1.1687854405045417,0.7794764991379429,1.499449235220244,0.1337571289389931,0.2408436521076735,non-sig,protein_coding,m6A,2,2-4 m6A
FAM43A,556.0081732722612,-0.1911997789844962,0.1275272686358538,-1.4992854550226062,0.1337995940449128,0.2408754384249802,non-sig,protein_coding,m6A,10,5+ m6A
FBXO44,41.90434223245115,-0.7324123927923063,0.4885114813945049,-1.499273652077863,0.1338026547279701,0.2408754384249802,non-sig,protein_coding,non-m6A,0,0 m6A
MLYCD,82.8922160726315,0.4868239162645911,0.3247993134705068,1.4988452748339838,0.1339137761213409,0.2410503755968816,non-sig,protein_coding,m6A,4,2-4 m6A
DRP2,14.128164938634102,-1.519328777029181,1.01414375258063,-1.498139463131373,0.1340970199155433,0.2413550861418568,non-sig,protein_coding,non-m6A,0,0 m6A
DGAT1,94.2606814622801,0.4458589625195109,0.2976598622782228,1.49788069881846,0.1341642492184827,0.2414258077555705,non-sig,protein_coding,m6A,1,1 m6A
TBC1D22A,192.8388273186143,-0.3131763552952947,0.2090766623466068,-1.497902022063618,0.1341587082617396,0.2414258077555705,non-sig,protein_coding,non-m6A,0,0 m6A
PTPRN,10.710101402198454,-1.9392321014632767,1.2952142567339402,-1.497228810894435,0.1343337311290733,0.2417056224062985,non-sig,protein_coding,non-m6A,0,0 m6A
GM16892,8.197323175012055,-2.16884125849613,1.4486599222725232,-1.4971362327010835,0.1343578136069491,0.2417237899846474,non-sig,lncRNA,non-m6A,0,0 m6A
TRIML1,955.7138921278566,-0.2745144250306492,0.1834017447564143,-1.4967928761814482,0.1344471605062373,0.241834189009242,non-sig,protein_coding,m6A,14,5+ m6A
EDEM2,264.727935145614,0.2815352772352369,0.1881087500261702,1.4966623147305425,0.1344811467519475,0.2418512410418693,non-sig,protein_coding,m6A,1,1 m6A
GM53,375.598678998404,-0.2914808147531063,0.1949035035189138,-1.4955134694375587,0.1347804872900991,0.2423328765548811,non-sig,lncRNA,m6A,12,5+ m6A
AC151602.1,21.443011763110277,0.918645448506762,0.6143836645099358,1.4952309144474427,0.1348541880302701,0.2424401691195329,non-sig,protein_coding,non-m6A,0,0 m6A
AHI1,227.7044915023976,-0.3302577201686592,0.2208922827890055,-1.4951075519651296,0.1348863752722522,0.242447598815059,non-sig,protein_coding,m6A,1,1 m6A
GM13844,8.122158706478812,2.107915177143142,1.4106706394476731,1.4942645846577374,0.1351064778364195,0.2427927181248363,non-sig,lncRNA,non-m6A,0,0 m6A
DENND5A,1075.182202976834,0.1597322999888326,0.1069576227258096,1.493416700166506,0.1353281441513326,0.2431528807380315,non-sig,protein_coding,m6A,12,5+ m6A
GM49463,56.702132152740745,-0.5637364982510098,0.3774877023679506,-1.49339036666555,0.1353350331346831,0.2431528807380315,non-sig,lncRNA,m6A,1,1 m6A
FAM204A,405.4135852459417,-0.2283946905993812,0.1529702714854242,-1.4930658642463333,0.1354199469276699,0.2432801541105756,non-sig,protein_coding,non-m6A,0,0 m6A
PSIP1,5451.888835830863,0.1394080311125023,0.0933762558346965,1.4929708828687198,0.1354448088538254,0.2432995298513323,non-sig,protein_coding,m6A,5,5+ m6A
ST3GAL5,173.93571561645194,0.343929505866712,0.2304991464847646,1.492107502833833,0.1356709653054092,0.2436804493753188,non-sig,protein_coding,m6A,4,2-4 m6A
PKN3,193.2827847216632,-0.3340704240674251,0.2239281429062862,-1.4918643978002954,0.1357346975863346,0.243769587809872,non-sig,protein_coding,m6A,1,1 m6A
CHIT1,71.87792824302312,0.7303102461710282,0.4895573525126198,1.491776688518231,0.1357576970779924,0.2437855622125736,non-sig,protein_coding,non-m6A,0,0 m6A
GSC2,16.683950912007084,1.1702149295047484,0.7848774388909924,1.4909524360366708,0.1359739830433632,0.2441232287235369,non-sig,protein_coding,non-m6A,0,0 m6A
CREG2,9.043904255271585,-1.8774431974427317,1.259690962599682,-1.4903998307395696,0.1361191370064956,0.2443584507706969,non-sig,protein_coding,non-m6A,0,0 m6A
ZFP54,45.06901492848469,-0.6582907514137191,0.4417128547124506,-1.4903137737348802,0.1361417525372241,0.2443736681746165,non-sig,protein_coding,m6A,1,1 m6A
TBCE,365.7383115560603,0.2664063950108138,0.1787957151428028,1.4900043594335417,0.1362230896814079,0.2444688902557839,non-sig,protein_coding,non-m6A,0,0 m6A
GM14124,251.04049810651463,-0.2997231092851617,0.2011504539145051,-1.4900444093084315,0.1362125594756714,0.2444688902557839,non-sig,protein_coding,m6A,1,1 m6A
GM45140,95.7783036177226,1.7984974068811297,1.2073733931147226,1.489595030946851,0.1363307493537429,0.2446366976567787,non-sig,protein_coding,non-m6A,0,0 m6A
KLK10,92.91331901496235,-0.4303412099421556,0.2889433570050919,-1.489361840336658,0.1363921114201716,0.2447214007875269,non-sig,protein_coding,non-m6A,0,0 m6A
MAMLD1,12.993241308747471,-1.224963761552756,0.8225199185391454,-1.489281577190714,0.1364132368946301,0.2447338993654543,non-sig,protein_coding,m6A,1,1 m6A
METTL8,331.8257902618813,0.2852108894616615,0.1915330235253729,1.4890951137931512,0.1364623243075071,0.2447965556129686,non-sig,protein_coding,m6A,2,2-4 m6A
GM48678,17.707624212860214,0.9581187983499516,0.6434811037001145,1.4889618247383216,0.1364974216660208,0.2448341050306667,non-sig,lncRNA,non-m6A,0,0 m6A
CHST2,49.55194376004358,-0.6661136011819633,0.4475066312644812,-1.488499956525299,0.1366190936080353,0.2450269185349469,non-sig,protein_coding,non-m6A,0,0 m6A
DACH2,28.061256300745832,0.7838575761166785,0.5267092833623587,1.4882167466515115,0.1366937421943524,0.2451353641924868,non-sig,protein_coding,non-m6A,0,0 m6A
GM13106,7.46888639971445,3.1512566167529488,2.1177851706055666,1.4879963560477043,0.1367518546218645,0.2452141358319646,non-sig,unprocessed_pseudogene,non-m6A,0,0 m6A
CMTM8,23.79749220996669,0.8949835674320422,0.60160072332536,1.4876703646315494,0.1368378467405504,0.2452919874573401,non-sig,protein_coding,non-m6A,0,0 m6A
ATP5L,96.79296361817482,0.5043816311262859,0.3390324511645455,1.4877090065973948,0.1368276513345058,0.2452919874573401,non-sig,protein_coding,non-m6A,0,0 m6A
RHPN1,20.111747947789304,-1.0172276721568287,0.6837678118526921,-1.4876799617118797,0.1368353145649059,0.2452919874573401,non-sig,protein_coding,non-m6A,0,0 m6A
SNX33,39.073653701166464,-0.6993359909779833,0.4701321851951526,-1.4875305563002197,0.1368747390644871,0.245332675514943,non-sig,protein_coding,m6A,1,1 m6A
GM45809,31.11505478681557,0.7507025779065095,0.5048008442536726,1.487126232953102,0.1369814742324733,0.2454730741974151,non-sig,TEC,non-m6A,0,0 m6A
EXTL2,130.72054249121462,-0.4383219065047366,0.2947671301465476,-1.4870108016684855,0.1370119581019766,0.2455022479612859,non-sig,protein_coding,m6A,4,2-4 m6A
GAK,2533.797317584272,-0.1508560578559963,0.1014945545997391,-1.4863463212477015,0.1371875403372485,0.2457913804487408,non-sig,protein_coding,m6A,7,5+ m6A
OLFR153,7.556769777673917,-1.6017940555113637,1.0777333485657117,-1.486261938208641,0.1372098501159043,0.2458058716214024,non-sig,protein_coding,non-m6A,0,0 m6A
DTNA,24.155326886322005,-0.968638591638079,0.6517635584664558,-1.4861809609564596,0.1372312620798149,0.2458187515584537,non-sig,protein_coding,non-m6A,0,0 m6A
RESF1,4528.935387175874,-0.0913228078717914,0.0614587539321395,-1.4859202640624087,0.1373002129239096,0.2459167751478605,non-sig,protein_coding,m6A,34,5+ m6A
GM9970,6.717552081415711,2.7522435969729813,1.8523763822139845,1.4857906975057975,0.1373344914841579,0.2459272017003922,non-sig,lncRNA,non-m6A,0,0 m6A
NCDN,294.723577365783,-0.2776693718050261,0.1869422246840593,-1.485321854248283,0.1374585853722173,0.2461239189447223,non-sig,protein_coding,m6A,4,2-4 m6A
GM5976,6.759633423132912,-2.213975939483517,1.4911094247969543,-1.4847843509439258,0.1376009586336807,0.2463533218380502,non-sig,processed_pseudogene,non-m6A,0,0 m6A
A930037H05RIK,52.88741910334053,0.6417225389027386,0.4322583480362745,1.4845810192401097,0.137654846533856,0.246398753882681,non-sig,lncRNA,non-m6A,0,0 m6A
SCHIP1,1324.5554757308118,0.1855283830492682,0.1249657836312491,1.4846334545200637,0.1376409483389346,0.246398753882681,non-sig,protein_coding,non-m6A,0,0 m6A
UXT,116.70864307401598,0.3987123322775345,0.2686297456803131,1.4842449084251006,0.1377439598381127,0.246532732923469,non-sig,protein_coding,non-m6A,0,0 m6A
GM11451,3.9209704384395794,-2.9437406249728086,1.9834500516240252,-1.4841516289066663,0.1377686989868358,0.2465514799428939,non-sig,processed_pseudogene,non-m6A,0,0 m6A
STPG1,28.880867338293463,-0.7979831121134369,0.5377010855834807,-1.4840645360563365,0.1377918004288911,0.2465672925368002,non-sig,protein_coding,non-m6A,0,0 m6A
GM21542,24.239630007423614,-2.5530355424724736,1.720391136681073,-1.4839855240115416,0.1378127610147299,0.2465792713642435,non-sig,processed_pseudogene,m6A,1,1 m6A
LY6K,64.61080638264596,0.5398556204386115,0.3640384180379223,1.4829633184000213,0.1380841568647879,0.2470392886089425,non-sig,protein_coding,non-m6A,0,0 m6A
SYT1,4.706079616422568,-1.983528438724508,1.337897216819133,-1.4825716159574436,0.1381882630563221,0.247199952252688,non-sig,protein_coding,m6A,2,2-4 m6A
ALG11,670.9404017817951,-0.1926223789874257,0.1299307885275707,-1.4824998845177644,0.1382073343005539,0.2472084824641182,non-sig,protein_coding,m6A,7,5+ m6A
MRTFA,428.3040575592038,0.2215353752691075,0.1494741927181449,1.4820978206374684,0.1383142686076397,0.2473741534162298,non-sig,protein_coding,m6A,4,2-4 m6A
LRRN4,102.9616856276048,0.5253361315858182,0.3544704890931143,1.4820306562891894,0.13833213808388,0.2473805147068579,non-sig,protein_coding,m6A,1,1 m6A
ARHGEF12,2030.3130859062912,0.1217442878411314,0.0822031276498787,1.4810177096870003,0.1386018543489572,0.2478372077971629,non-sig,protein_coding,m6A,16,5+ m6A
SLC2A5,27.70418150145637,-0.8099069245975533,0.5469027602988493,-1.480897489262969,0.1386338921941758,0.2478688520413919,non-sig,protein_coding,non-m6A,0,0 m6A
PPP4R4,13.499152134794016,-1.2578989973578505,0.8497022697216314,-1.4803997143257568,0.138766606210543,0.2480804739080498,non-sig,protein_coding,non-m6A,0,0 m6A
LIPE,267.1904892930113,0.2922645285699088,0.1974708406126376,1.4800389144198771,0.1388628618508282,0.2482268801561397,non-sig,protein_coding,m6A,5,5+ m6A
JAG2,209.57806223894897,0.3144780677829695,0.2125342517628914,1.4796582911906788,0.1389644617656755,0.2483828083927545,non-sig,protein_coding,m6A,2,2-4 m6A
MRPS21,269.45119397738097,0.2673951561901257,0.1807240362414988,1.4795771594698652,0.13898612568901,0.2483958428713524,non-sig,protein_coding,non-m6A,0,0 m6A
NLRP5-PS,23.44568379956398,0.8710646594974507,0.588939228883362,1.4790399701324073,0.1391296324806789,0.2486009064195239,non-sig,transcribed_unprocessed_pseudogene,non-m6A,0,0 m6A
DUXF3,15.329548112526288,1.817527131555604,1.229278950291267,1.4785310780152514,0.1392656850554952,0.2487925685270469,non-sig,protein_coding,non-m6A,0,0 m6A
PXT1,14.766335091621082,1.1706576445121286,0.7917556866302699,1.4785591872342263,0.1392581673693833,0.2487925685270469,non-sig,protein_coding,non-m6A,0,0 m6A
GM49911,9.169531008454175,-1.5090389882877522,1.0206810652489258,-1.478462802599091,0.139283946314271,0.2487994758263602,non-sig,processed_pseudogene,non-m6A,0,0 m6A
FANCL,516.1528770605346,-0.2314670170939216,0.1565713157652451,-1.4783488020307065,0.1393144415426276,0.2488162792491036,non-sig,protein_coding,non-m6A,0,0 m6A
MZT2,76.15648623257353,-0.474628105443626,0.3210591095912413,-1.4783200079508791,0.1393221447912997,0.2488162792491036,non-sig,protein_coding,non-m6A,0,0 m6A
AP1G2,187.1491586980197,0.3298479575596599,0.2231997042559559,1.4778153880589568,0.139457198434504,0.2490060142295422,non-sig,protein_coding,non-m6A,0,0 m6A
GM48529,19.07506107438805,-1.0420547773735718,0.705124856067212,-1.4778301578894333,0.1394532440886429,0.2490060142295422,non-sig,lncRNA,non-m6A,0,0 m6A
FGF22,9.174360664640847,-1.7390841576574674,1.1771010291687816,-1.4774298166110127,0.1395604585183487,0.2491389139672732,non-sig,protein_coding,non-m6A,0,0 m6A
GM6871,337.3241166420828,-0.2362222822376987,0.1599614286724112,-1.4767452641440444,0.1397439338381246,0.2494149269370246,non-sig,protein_coding,m6A,10,5+ m6A
GM42986,98.72656755732396,0.4845826356467514,0.3281629978089579,1.4766522700065476,0.1397688726544176,0.2494336804294222,non-sig,TEC,non-m6A,0,0 m6A
4930579G18RIK,18.21407621247192,-1.537552276795873,1.041440389763306,-1.476370891612261,0.1398443525086646,0.2495426170513895,non-sig,lncRNA,non-m6A,0,0 m6A
GM11539,198.763025297902,-0.3324569991845633,0.2252331475571567,-1.476057155842022,0.1399285492202655,0.2496670842080179,non-sig,processed_pseudogene,non-m6A,0,0 m6A
GM4984,11.898707212365592,1.2675154479655364,0.8588503215617056,1.475828111306668,0.1399900421240972,0.2497510206516202,non-sig,processed_pseudogene,non-m6A,0,0 m6A
MYADM,1165.398766887046,0.1451884330797919,0.0984491971506024,1.4747548713646723,0.1402784580274095,0.250239742857441,non-sig,protein_coding,m6A,3,2-4 m6A
PAFAH2,63.3682610604192,-0.5326534368300843,0.3612462072333297,-1.4744886622049491,0.1403500681390361,0.2503416488870073,non-sig,protein_coding,m6A,3,2-4 m6A
GM38057,19.401320697215496,1.0133372153513296,0.6875123378458179,1.4739185896305784,0.1405035119080222,0.2505894850705041,non-sig,TEC,non-m6A,0,0 m6A
MYO18B,160.95813474985525,0.4076664340812846,0.2767957312862354,1.4728060732255848,0.1408033342746029,0.2510949788666162,non-sig,protein_coding,non-m6A,0,0 m6A
NRP1,10.170198291251856,-1.444486937276583,0.980803240357502,-1.472759140508211,0.1408159934132209,0.2510949788666162,non-sig,protein_coding,m6A,3,2-4 m6A
ZFP930,410.01526199399314,-0.233210906032254,0.1584322916411145,-1.4719909913348364,0.1410233102963591,0.2514133571220079,non-sig,protein_coding,m6A,1,1 m6A
GPX8,66.09214727581883,-0.5973487511454698,0.4058103899675528,-1.4719897910776305,0.1410236344189925,0.2514133571220079,non-sig,protein_coding,m6A,1,1 m6A
CHRNB4,26.072856183082774,-0.9087616663484672,0.6175184007304363,-1.4716349590126088,0.141119479911425,0.2515582808157045,non-sig,protein_coding,non-m6A,0,0 m6A
DLX3,21.973051715858613,0.9709891701423868,0.6599527700182191,1.4713009994875557,0.1412097331471022,0.2516932069417877,non-sig,protein_coding,non-m6A,0,0 m6A
SPTBN1,9564.088948566729,-0.1280758739361754,0.0870913269040847,-1.4705927500361506,0.1414012857925173,0.2520086433942947,non-sig,protein_coding,m6A,24,5+ m6A
2410004B18RIK,175.44910723005293,-0.3174066506383132,0.2158530406551941,-1.4704756980715494,0.1414329628022914,0.2520391101221575,non-sig,protein_coding,m6A,7,5+ m6A
TTC41,42.39775475430505,-0.666189002110922,0.4530650819413743,-1.4704046475096164,0.1414521934119039,0.2520473928795203,non-sig,protein_coding,non-m6A,0,0 m6A
SAP25,14.207233071460244,-1.1245072309983917,0.7649102999861108,-1.4701164711977477,0.14153021207605,0.252160414959535,non-sig,protein_coding,non-m6A,0,0 m6A
C130051F05RIK,10.10339568771079,1.3250292138328632,0.9014647560428952,1.46986247099583,0.1415990055709693,0.2522256115528146,non-sig,TEC,non-m6A,0,0 m6A
GM49308,21.120537561830645,0.9064575292595648,0.6167134041409983,1.4698197301583584,0.1416105840377524,0.2522256115528146,non-sig,TEC,non-m6A,0,0 m6A
LUC7L2,2569.681541761516,-0.1055529779725319,0.071809471019444,-1.4699032937305878,0.1415879473961822,0.2522256115528146,non-sig,protein_coding,non-m6A,0,0 m6A
SLC25A10,132.9582641079873,0.3712950991563372,0.2526326355585363,1.4697036205771845,0.1416420417245733,0.2522556464881529,non-sig,protein_coding,m6A,1,1 m6A
CCL3,7.164730987351177,3.1458571198375065,2.141026217012479,1.4693220918271317,0.141745447503087,0.2524137970990476,non-sig,protein_coding,non-m6A,0,0 m6A
GM5608,7.882133378127008,-1.844969907503596,1.256080520384727,-1.4688309209177903,0.1418786549840127,0.252624979163869,non-sig,lncRNA,non-m6A,0,0 m6A
CELSR3,150.4024989748524,0.3475343161592151,0.2366683698459928,1.4684442893039154,0.1419835786174071,0.2527857615186717,non-sig,protein_coding,non-m6A,0,0 m6A
SHCBP1L,36.2889905420441,0.7784765099333747,0.5302315657514803,1.4681821306320468,0.142054756828503,0.2528864370196566,non-sig,protein_coding,non-m6A,0,0 m6A
RPRM,10.028596201154798,-1.775334260881205,1.2095769828261758,-1.4677315177849517,0.1421771659117592,0.2530782837918482,non-sig,protein_coding,m6A,1,1 m6A
PTPRF,2999.635511426934,-0.1188692657545642,0.0809942968676524,-1.4676251335177437,0.1422060770380992,0.2531036799018131,non-sig,protein_coding,m6A,20,5+ m6A
MAPK14,1033.61152783936,0.152514594297729,0.1039294580930068,1.4674818583316698,0.1422450208223108,0.2531469254420119,non-sig,protein_coding,m6A,8,5+ m6A
ZFP422,222.3180889715827,0.327751764372265,0.2233514717215495,1.4674260341605023,0.1422601966678705,0.2531478677244388,non-sig,protein_coding,m6A,3,2-4 m6A
U2AF1L4,284.6368961213847,-0.2840689490962853,0.1936231282854171,-1.4671230219849734,0.1423425924600119,0.253268413432041,non-sig,protein_coding,non-m6A,0,0 m6A
JAG1,231.34210631535825,0.3048306210310272,0.2077843401233362,1.467052910965699,0.1423616624343174,0.2532762710771737,non-sig,protein_coding,m6A,6,5+ m6A
CAMKK1,39.9946967437785,-0.7130141985765278,0.4861948515179138,-1.4665194342360426,0.1425068306639795,0.2535084459856137,non-sig,protein_coding,m6A,2,2-4 m6A
DZIP1L,208.45278948225635,0.3034385787062323,0.2069670975984804,1.4661198916501603,0.1426156275089444,0.2536758779319333,non-sig,protein_coding,m6A,1,1 m6A
ABHD14B,20.6329417397741,-0.9317728229603106,0.6355953868258065,-1.465984244494958,0.1426525791988904,0.2536794907021255,non-sig,protein_coding,non-m6A,0,0 m6A
GM26831,6.2485285516656095,-1.8085591038436055,1.2336523255688705,-1.466020098498684,0.1426428114824714,0.2536794907021255,non-sig,lncRNA,non-m6A,0,0 m6A
SLC1A1,264.1321358084087,0.2677367568909268,0.1826920154096141,1.4655088033849406,0.1427821523049903,0.2538111011523519,non-sig,protein_coding,m6A,2,2-4 m6A
SPATA6,373.17143397835486,-0.2242593333595349,0.1530296040432376,-1.4654637235823456,0.1427944426987659,0.2538111011523519,non-sig,protein_coding,m6A,3,2-4 m6A
APMAP,315.37326869044,-0.2498151352990809,0.170465277148513,-1.465489860914235,0.1427873166125489,0.2538111011523519,non-sig,protein_coding,m6A,3,2-4 m6A
PP2D1,5.24398540485515,-2.247384031953877,1.5334571395713772,-1.4655669036710426,0.1427663132514144,0.2538111011523519,non-sig,protein_coding,non-m6A,0,0 m6A
FYCO1,569.1226298686366,-0.1961993777840399,0.1338959117041899,-1.4653126842102109,0.1428356274429021,0.2538581989432515,non-sig,protein_coding,non-m6A,0,0 m6A
RFTN2,51.62549700682085,-0.6363641746581696,0.4343482907723589,-1.4651011369852192,0.1428933265249096,0.2539346345523892,non-sig,protein_coding,m6A,2,2-4 m6A
EGF,18.98881276887751,-1.0392577590607786,0.7093981888149832,-1.4649850753027869,0.1429249897144037,0.2539647910171435,non-sig,protein_coding,non-m6A,0,0 m6A
TAGAP1,122.21946632599906,-0.4427057834180376,0.3023291764109642,-1.4643171018871686,0.1431073265348948,0.2542626471863818,non-sig,protein_coding,m6A,2,2-4 m6A
GM13663,22.985942321142776,-0.8946547897141978,0.6112150187495629,-1.463731685691399,0.1432672744114952,0.2545206671732227,non-sig,lncRNA,non-m6A,0,0 m6A
PTAR1,871.1820694082022,0.2398224026802823,0.1638644951424333,1.4635409731182172,0.1433194106591338,0.2545609591853323,non-sig,protein_coding,m6A,3,2-4 m6A
COPS8,785.1278908373673,0.1862996814367907,0.1272897982057175,1.4635869021938843,0.1433068534200216,0.2545609591853323,non-sig,protein_coding,m6A,4,2-4 m6A
LACTB,242.39094682733176,-0.3410269348836901,0.2330307554005309,-1.4634417431189992,0.1433465435194256,0.2545829899496252,non-sig,protein_coding,m6A,2,2-4 m6A
TMUB2,169.95504883106125,-0.3272400169681494,0.2236549205516966,-1.4631469594361537,0.1434271706565003,0.2546476854264973,non-sig,protein_coding,m6A,5,5+ m6A
GM22009,221.954415147616,-0.4046026615187006,0.276518765279405,-1.4632014616074058,0.1434122609893784,0.2546476854264973,non-sig,scaRNA,non-m6A,0,0 m6A
PRR23A1,9.018469821538956,-1.5958418248169446,1.0906563770793285,-1.4631939613193785,0.1434143127049337,0.2546476854264973,non-sig,protein_coding,non-m6A,0,0 m6A
CATSPERZ,31.92679194024693,0.7508618785644932,0.5132096680866463,1.4630704081703378,0.1434481141032912,0.2546587103698938,non-sig,protein_coding,non-m6A,0,0 m6A
XLR3B,20.54967668528177,-5.424557031684147,3.708042998690483,-1.4629164315515923,0.1434902472405667,0.2547073465447217,non-sig,protein_coding,non-m6A,0,0 m6A
GM26693,5.709413582397778,-2.4290002505763764,1.660638616980421,-1.4626904527808018,0.1435520997551939,0.2547909727016608,non-sig,lncRNA,non-m6A,0,0 m6A
L3MBTL3,313.60961167542365,-0.2445903707775526,0.1672655365356862,-1.462287903673266,0.1436623318893304,0.2549604419730144,non-sig,protein_coding,m6A,2,2-4 m6A
AOPEP,336.1325139124474,0.2769966356183951,0.1894756690131605,1.4619113739567031,0.1437654977457588,0.2551173370675252,non-sig,protein_coding,m6A,11,5+ m6A
LRCH3,452.6937546890491,0.2040346547277559,0.1395722378884596,1.4618570126446784,0.1437803969629643,0.2551175835240607,non-sig,protein_coding,m6A,10,5+ m6A
GM38381,7.803105739241462,-1.690347921450008,1.1564255192487891,-1.4617006398717776,0.1438232618371376,0.2551674458625629,non-sig,TEC,non-m6A,0,0 m6A
SLC12A9,97.50054108828222,0.419060895981194,0.2867693676203475,1.4613168047153022,0.1439285202037406,0.2552846709280681,non-sig,protein_coding,m6A,2,2-4 m6A
HK1OS,10.739160655499802,-1.871811428006695,1.2809237205772954,-1.4612981225479176,0.1439336448850974,0.2552846709280681,non-sig,lncRNA,non-m6A,0,0 m6A
MYBPH,9.388346437490233,-1.887859231670331,1.2921218265309689,-1.4610535886842586,0.1440007355566105,0.2553774587892937,non-sig,protein_coding,non-m6A,0,0 m6A
SAYSD1,40.147221777183525,-0.6965489609484082,0.4768239854712242,-1.4608094017335127,0.1440677549718312,0.2554701012550663,non-sig,protein_coding,m6A,2,2-4 m6A
AI987944,239.9333967827618,0.2960725422814245,0.2026989066710741,1.4606518956802794,0.1441109966812492,0.2555205648993343,non-sig,protein_coding,m6A,1,1 m6A
ARFGEF3,103.6778895989137,0.4329179133040943,0.2964071781436159,1.460551380757506,0.1441385972471684,0.2555432880110841,non-sig,protein_coding,non-m6A,0,0 m6A
CFLAR,148.3176418612015,-0.3596302609735975,0.246260442209224,-1.460365529060709,0.1441896412584229,0.2556075650780084,non-sig,protein_coding,m6A,2,2-4 m6A
CDK5R1,10.926141427710837,-1.3054318047973077,0.894152171764247,-1.4599660393616969,0.1442994076699539,0.2557759165385584,non-sig,protein_coding,m6A,3,2-4 m6A
4930579G24RIK,216.49455932165995,-0.3772301832123782,0.2583931905613491,-1.4599076020264328,0.1443154696641968,0.2557781560373234,non-sig,protein_coding,m6A,7,5+ m6A
D930019O06RIK,19.717975477248107,0.9314201320615206,0.638126333381289,1.4596171374500928,0.1443953266367768,0.2558409867339878,non-sig,lncRNA,non-m6A,0,0 m6A
GM6054,10.74706981591629,-1.3301943956713167,0.9113260296940898,-1.4596251531604236,0.1443931224357199,0.2558409867339878,non-sig,processed_pseudogene,non-m6A,0,0 m6A
GM26811,81.78219123206814,-1.7858759670606226,1.2234486135615903,-1.459706560017871,0.144370738222252,0.2558409867339878,non-sig,lncRNA,non-m6A,0,0 m6A
USP17LB,307.02303164557173,0.6828903876465982,0.4679289258249514,1.4593891293270085,0.1444580362782614,0.2559258609095399,non-sig,protein_coding,m6A,2,2-4 m6A
NSDHL,990.7100071568526,0.187582877284691,0.1285405081387858,1.459328891730822,0.1444746070592907,0.2559289851811808,non-sig,protein_coding,m6A,2,2-4 m6A
CITED4,96.74611496378282,0.4730368045723632,0.3241802519071454,1.4591783484326943,0.1445160264366123,0.2559498925023473,non-sig,protein_coding,non-m6A,0,0 m6A
E330034L11RIK,49.62190567007224,-0.6441448535252191,0.4414393473763093,-1.459192202402636,0.1445122143769253,0.2559498925023473,non-sig,TEC,non-m6A,0,0 m6A
PCDHAC2,11.87271296308768,4.271699837075925,2.928323904832012,1.4587525068614218,0.1446332386375191,0.2561199334235769,non-sig,protein_coding,non-m6A,0,0 m6A
GM37943,17.571955880129853,1.0408054300746703,0.7135373054937818,1.4586559414078746,0.1446598282516825,0.2561199334235769,non-sig,TEC,non-m6A,0,0 m6A
NDUFAF5,377.938332731461,0.2414861055460142,0.1655549779175928,1.4586459953274076,0.1446625671502975,0.2561199334235769,non-sig,protein_coding,non-m6A,0,0 m6A
ATP5E,353.81339484360933,-0.2407388656273575,0.1650462866688698,-1.4586142498943264,0.144671309304234,0.2561199334235769,non-sig,protein_coding,non-m6A,0,0 m6A
ITGA4,51.41598259744157,-0.5865993517279194,0.402214974824899,-1.4584224567553474,0.1447241344934615,0.2561872122680242,non-sig,protein_coding,non-m6A,0,0 m6A
SLC17A5,152.90750271745551,0.3317428829671439,0.2274875041734375,1.4582905736845293,0.1447604673506403,0.2562252859896023,non-sig,protein_coding,m6A,1,1 m6A
EFNB1,129.1106022085785,0.3702397837959653,0.2539563968793488,1.457887213496186,0.144871633616871,0.2563695418689463,non-sig,protein_coding,m6A,3,2-4 m6A
VPS41,1786.623495712107,-0.16014972746074,0.1098475896013547,-1.4579266421952055,0.1448607641647724,0.2563695418689463,non-sig,protein_coding,m6A,5,5+ m6A
ETV2,15.293479053822022,1.6857329826402172,1.1565398655379182,1.4575658244656928,0.1449602553987436,0.2564738513984937,non-sig,protein_coding,non-m6A,0,0 m6A
FBP2,167.54725933421622,0.3666771761216755,0.2516613807977592,1.4570260043846204,0.145109202150415,0.256711100303764,non-sig,protein_coding,non-m6A,0,0 m6A
CLASP2,1122.6022272818525,0.1936319578756075,0.1329341782632612,1.456600254391622,0.1452267574328739,0.2568927720263834,non-sig,protein_coding,m6A,2,2-4 m6A
CIAO3,258.9744131433051,-0.2863246975863714,0.196697811745106,-1.4556577678525973,0.1454872500389804,0.257327223666981,non-sig,protein_coding,m6A,3,2-4 m6A
